,dist
13076,121.56642242279376
13077,103.83447763653605
13078,104.60000531132212
13079,105.22217425786334
13080,103.84791486695543
13081,104.0377574623281
13082,100.91463895565401
13083,164.0849637786372
13084,191.0408462553264
13085,102.04162873775994
13086,102.02575888576726
13087,134.75199797436878
13088,108.9253764943789
13089,108.08747598197203
13090,100.17239803846297
13091,100.36432588877129
13092,105.22217425786334
13093,104.60000531132212
13094,103.83447763653605
13095,121.56642242279376
13096,101.75651427695361
13097,171.069174442491
13098,186.96239348532777
13099,186.96239348532777
13100,171.069174442491
13101,101.75651427695361
13102,121.56642242279376
13103,118.70291789407702
13104,147.87925998998378
13105,122.41035341106256
13106,104.60000531132212
13107,104.60000531132212
13108,104.60000531132212
13109,104.60000531132212
13110,103.83447763653605
13111,121.56642242279376
13112,121.56642242279376
13113,121.56642242279376
13114,118.70291789407702
13115,118.70291789407702
13116,121.56642242279376
13117,103.83447763653605
13118,104.60000531132212
13119,105.22217425786334
13120,105.22217425786334
13121,104.60000531132212
13122,103.83447763653605
13123,121.56642242279376
13124,121.56642242279376
13125,100.41297621556079
13126,100.41297621556079
13127,121.56642242279376
13128,121.56642242279376
13129,101.75651427695361
13130,171.069174442491
13131,122.10047083354766
13132,100.24810333477193
13133,105.22217425786334
13134,105.22217425786334
13135,123.03060685142603
13136,186.96239348532777
13137,186.96239348532777
13138,171.069174442491
13139,101.75651427695361
13140,121.56642242279376
13141,121.56642242279376
13142,121.56642242279376
13143,121.56642242279376
13144,121.56642242279376
13145,121.56642242279376
13146,121.56642242279376
13147,121.56642242279376
13148,100.24810333477193
13149,122.10047083354766
13150,171.069174442491
13151,145.40748505872367
13152,103.83447763653605
13153,121.56642242279376
13154,100.24810333477193
13155,122.10047083354766
13156,186.96239348532777
13157,186.96239348532777
13158,186.96239348532777
13159,186.96239348532777
13160,122.10047083354766
13161,100.24810333477193
13162,105.22217425786334
13163,105.22217425786334
13164,105.22217425786334
13165,105.22217425786334
13166,100.36432588877129
13167,100.36432588877129
13168,105.22217425786334
13169,104.60000531132212
13170,103.83447763653605
13171,121.56642242279376
13172,121.56642242279376
13173,121.56642242279376
13174,100.36432588877129
13175,100.36432588877129
13176,100.36432588877129
13177,100.36432588877129
13178,105.22217425786334
13179,104.60000531132212
13180,103.83447763653605
13181,121.56642242279376
13182,121.56642242279376
13183,121.56642242279376
13184,121.56642242279376
13185,121.56642242279376
13186,118.70291789407702
13187,118.70291789407702
13188,121.56642242279376
13189,103.83447763653605
13190,145.40748505872367
13191,171.069174442491
13192,122.10047083354766
13193,103.68072101950051
13194,101.691518055505
13195,104.0284491003504
13196,101.96862262482269
13197,138.85161064165854
13198,169.45747168869866
13199,105.72831429875149
13200,103.97176582561139
13201,148.0124218510606
13202,138.85161064165854
13203,101.96862262482269
13204,104.0284491003504
13205,101.691518055505
13206,103.68072101950051
13207,100.24810333477193
13208,105.22217425786334
13209,105.22217425786334
13210,105.22217425786334
13211,104.60000531132212
13212,103.83447763653605
13213,121.56642242279376
13214,121.56642242279376
13215,121.56642242279376
13216,118.70291789407702
13217,118.70291789407702
13218,121.56642242279376
13219,103.83447763653605
13220,104.60000531132212
13221,105.22217425786334
13222,103.84791486695543
13223,104.0377574623281
13224,100.91463895565401
13225,164.0849637786372
13226,191.0408462553264
13227,102.04162873775994
13228,102.02575888576726
13229,134.75199797436878
13230,108.9253764943789
13231,108.08747598197203
13232,100.17239803846297
13233,118.70291789407702
13234,118.70291789407702
13235,121.56642242279376
13236,103.83447763653605
13237,145.40748505872367
13238,104.1466905645982
13239,108.08747598197203
13240,108.9253764943789
13241,134.75199797436878
13242,202.6559755952281
13243,177.98094769500537
13244,100.99034607334356
13245,100.19410007024595
13246,100.19410007024595
13247,116.73685831337849
13248,149.3101510294945
13249,106.12314659023417
13250,153.3627072907788
13251,176.81528144238683
13252,106.12314659023417
13253,100.2752241738208
13254,100.36432588877129
13255,100.36432588877129
13256,108.45682073930533
13257,108.45682073930533
13258,100.36432588877129
13259,100.36432588877129
13260,100.36432588877129
13261,105.22217425786334
13262,265.9614090636237
13263,137.00825684765465
13264,105.15594632335676
13265,117.83190580373655
13266,190.12290974349648
13267,103.8043212545181
13268,100.45199273506756
13269,151.25485924241656
13270,151.25485924241656
13271,179.7564783564251
13272,100.25112313037202
13273,121.56642242279376
13274,121.56642242279376
13275,121.56642242279376
13276,121.56642242279376
13277,121.56642242279376
13278,121.56642242279376
13279,121.56642242279376
13280,100.41297621556079
13281,100.41297621556079
13282,121.56642242279376
13283,121.56642242279376
13284,101.75651427695361
13285,171.069174442491
13286,186.96239348532777
13287,186.96239348532777
13288,122.10047083354766
13289,103.68072101950051
13290,101.691518055505
13291,104.0284491003504
13292,133.79918152878304
13293,160.94939674038176
13294,100.41039553162055
13295,191.0408462553264
13296,102.04162873775994
13297,102.02575888576726
13298,134.75199797436878
13299,108.9253764943789
13300,108.08747598197203
13301,121.56642242279376
13302,121.56642242279376
13303,118.70291789407702
13304,118.70291789407702
13305,121.56642242279376
13306,103.83447763653605
13307,145.40748505872367
13308,171.069174442491
13309,186.96239348532777
13310,186.96239348532777
13311,122.10047083354766
13312,100.24810333477193
13313,105.22217425786334
13314,105.22217425786334
13315,100.36432588877129
13316,103.84791486695543
13317,104.0377574623281
13318,206.42580997109812
13319,100.36432588877129
13320,100.36432588877129
13321,100.36432588877129
13322,100.36432588877129
13323,100.36432588877129
13324,121.56642242279376
13325,121.56642242279376
13326,118.70291789407702
13327,118.70291789407702
13328,121.56642242279376
13329,101.75651427695361
13330,171.069174442491
13331,186.96239348532777
13332,186.96239348532777
13333,171.069174442491
13334,145.40748505872367
13335,103.83447763653605
13336,121.56642242279376
13337,118.70291789407702
13338,147.87925998998378
13339,121.56642242279376
13340,121.56642242279376
13341,118.70291789407702
13342,118.70291789407702
13343,121.56642242279376
13344,103.83447763653605
13345,145.40748505872367
13346,104.1466905645982
13347,105.15594632335676
13348,117.83190580373655
13349,190.12290974349648
13350,102.48669333680166
13351,102.39042750398455
13352,102.39042750398455
13353,102.48669333680166
13354,190.12290974349648
13355,117.83190580373655
13356,105.15594632335676
13357,104.1466905645982
13358,101.75651427695361
13359,190.78826089091115
13360,190.78826089091115
13361,156.1960227741528
13362,104.16967402979807
13363,118.70291789407702
13364,118.70291789407702
13365,121.56642242279376
13366,121.56642242279376
13367,121.56642242279376
13368,121.56642242279376
13369,118.70291789407702
13370,118.70291789407702
13371,121.56642242279376
13372,103.83447763653605
13373,145.40748505872367
13374,171.069174442491
13375,186.96239348532777
13376,186.96239348532777
13377,122.10047083354766
13378,100.24810333477193
13379,105.22217425786334
13380,105.22217425786334
13381,121.56642242279376
13382,121.56642242279376
13383,101.75651427695361
13384,171.069174442491
13385,186.96239348532777
13386,186.96239348532777
13387,122.10047083354766
13388,100.24810333477193
13389,105.22217425786334
13390,105.22217425786334
13391,100.36432588877129
13392,100.24810333477193
13393,122.10047083354766
13394,171.069174442491
13395,145.40748505872367
13396,103.83447763653605
13397,121.56642242279376
13398,121.56642242279376
13399,100.41297621556079
13400,100.41297621556079
13401,121.56642242279376
13402,121.56642242279376
13403,121.56642242279376
13404,118.70291789407702
13405,118.70291789407702
13406,121.56642242279376
13407,103.83447763653605
13408,104.60000531132212
13409,153.08514203248
13410,102.86989085464519
13411,101.49663201858674
13412,101.49663201858674
13413,138.3525167422415
13414,100.3579816899844
13415,101.50542098274282
13416,105.23717741895013
13417,102.44863797155665
13418,100.54455839191044
13419,100.54455839191044
13420,102.44863797155665
13421,105.23717741895013
13422,101.50542098274282
13423,100.3579816899844
13424,138.3525167422415
13425,101.49663201858674
13426,101.49663201858674
13427,102.86989085464519
13428,187.7613466315223
13429,121.56642242279376
13430,121.56642242279376
13431,156.1960227741528
13432,156.1960227741528
13433,101.75651427695361
13434,101.75651427695361
13435,101.75651427695361
13436,105.22217425786334
13437,100.17239803846297
13438,108.08747598197203
13439,108.9253764943789
13440,134.75199797436878
13441,102.02575888576726
13442,102.04162873775994
13443,177.98094769500537
13444,100.99034607334356
13445,100.19410007024595
13446,100.19410007024595
13447,116.73685831337849
13448,149.3101510294945
13449,106.12314659023417
13450,153.3627072907788
13451,176.81528144238683
13452,106.12314659023417
13453,100.2752241738208
13454,100.36432588877129
13455,100.2752241738208
13456,106.12314659023417
13457,149.3101510294945
13458,116.73685831337849
13459,100.19410007024595
13460,100.19410007024595
13461,100.99034607334356
13462,177.98094769500537
13463,102.04162873775994
13464,102.02575888576726
13465,134.75199797436878
13466,108.9253764943789
13467,108.08747598197203
13468,100.17239803846297
13469,100.17239803846297
13470,108.08747598197203
13471,108.9253764943789
13472,134.75199797436878
13473,102.02575888576726
13474,102.04162873775994
13475,177.98094769500537
13476,100.99034607334356
13477,100.19410007024595
13478,100.19410007024595
13479,116.73685831337849
13480,149.3101510294945
13481,106.12314659023417
13482,153.3627072907788
13483,176.81528144238683
13484,106.12314659023417
13485,100.2752241738208
13486,100.36432588877129
13487,121.56642242279376
13488,101.75651427695361
13489,171.069174442491
13490,122.10047083354766
13491,100.24810333477193
13492,105.22217425786334
13493,105.22217425786334
13494,121.56642242279376
13495,121.56642242279376
13496,121.56642242279376
13497,121.56642242279376
13498,121.56642242279376
13499,121.56642242279376
13500,121.56642242279376
13501,158.84163803998499
13502,158.84163803998499
13503,121.56642242279376
13504,121.56642242279376
13505,121.56642242279376
13506,121.56642242279376
13507,190.78826089091115
13508,121.56642242279376
13509,121.56642242279376
13510,121.56642242279376
13511,121.56642242279376
13512,121.56642242279376
13513,105.22217425786334
13514,104.60000531132212
13515,103.83447763653605
13516,121.56642242279376
13517,108.08747598197203
13518,108.9253764943789
13519,134.75199797436878
13520,102.02575888576726
13521,102.04162873775994
13522,177.98094769500537
13523,100.99034607334356
13524,100.19410007024595
13525,100.19410007024595
13526,116.73685831337849
13527,149.3101510294945
13528,106.12314659023417
13529,153.3627072907788
13530,176.81528144238683
13531,106.12314659023417
13532,100.2752241738208
13533,100.36432588877129
13534,100.36432588877129
13535,100.36432588877129
13536,100.24810333477193
13537,122.10047083354766
13538,171.069174442491
13539,145.40748505872367
13540,103.83447763653605
13541,121.56642242279376
13542,121.56642242279376
13543,121.56642242279376
13544,118.70291789407702
13545,118.70291789407702
13546,121.56642242279376
13547,103.83447763653605
13548,104.60000531132212
13549,105.22217425786334
13550,103.84791486695543
13551,104.0377574623281
13552,100.91463895565401
13553,164.0849637786372
13554,100.41039553162055
13555,100.69732778096176
13556,105.72831429875149
13557,103.16655315011339
13558,106.37961479742486
13559,106.37961479742486
13560,103.16655315011339
13561,105.72831429875149
13562,100.69732778096176
13563,100.41039553162055
13564,164.0849637786372
13565,100.91463895565401
13566,104.0377574623281
13567,103.84791486695543
13568,105.22217425786334
13569,104.60000531132212
13570,103.83447763653605
13571,121.56642242279376
13572,121.56642242279376
13573,101.75651427695361
13574,171.069174442491
13575,186.96239348532777
13576,186.96239348532777
13577,122.10047083354766
13578,100.24810333477193
13579,105.22217425786334
13580,105.22217425786334
13581,101.75651427695361
13582,145.40748505872367
13583,104.60000531132212
13584,105.22217425786334
13585,103.84791486695543
13586,104.0377574623281
13587,100.91463895565401
13588,100.91463895565401
13589,104.0377574623281
13590,103.84791486695543
13591,121.56642242279376
13592,121.56642242279376
13593,118.70291789407702
13594,147.87925998998378
13595,122.41035341106256
13596,122.41035341106256
13597,122.41035341106256
13598,100.36432588877129
13599,100.2752241738208
13600,106.12314659023417
13601,149.3101510294945
13602,116.73685831337849
13603,100.19410007024595
13604,100.19410007024595
13605,100.99034607334356
13606,177.98094769500537
13607,102.04162873775994
13608,102.02575888576726
13609,134.75199797436878
13610,108.9253764943789
13611,108.08747598197203
13612,100.17239803846297
13613,100.24810333477193
13614,122.10047083354766
13615,171.069174442491
13616,145.40748505872367
13617,103.83447763653605
13618,121.56642242279376
13619,103.83447763653605
13620,121.56642242279376
13621,121.56642242279376
13622,121.56642242279376
13623,118.70291789407702
13624,118.70291789407702
13625,121.56642242279376
13626,103.83447763653605
13627,104.60000531132212
13628,105.22217425786334
13629,105.22217425786334
13630,104.60000531132212
13631,145.40748505872367
13632,101.75651427695361
13633,121.56642242279376
13634,121.56642242279376
13635,121.56642242279376
13636,121.56642242279376
13637,121.56642242279376
13638,121.56642242279376
13639,101.75651427695361
13640,171.069174442491
13641,186.96239348532777
13642,186.96239348532777
13643,171.069174442491
13644,101.75651427695361
13645,121.56642242279376
13646,121.56642242279376
13647,158.84163803998499
13648,158.84163803998499
13649,156.1960227741528
13650,104.16967402979807
13651,100.21483483694726
13652,122.41035341106256
13653,147.87925998998378
13654,118.70291789407702
13655,121.56642242279376
13656,103.83447763653605
13657,104.60000531132212
13658,105.22217425786334
13659,105.22217425786334
13660,104.60000531132212
13661,103.83447763653605
13662,121.56642242279376
13663,118.70291789407702
13664,101.53799512456573
13665,104.45940285317516
13666,106.29775810329197
13667,101.7914419017911
13668,103.56397078345778
13669,100.6665662251319
13670,129.19448509042377
13671,102.62103098290412
13672,102.96763094401071
13673,106.3013830786892
13674,102.50892492310508
13675,100.1547921968615
13676,100.8168989362206
13677,100.8168989362206
13678,100.70645883737181
13679,101.38940753795262
13680,100.00130730034842
13681,100.40173074421692
13682,100.15972133658212
13683,100.88533393464103
13684,100.91115398100882
13685,100.45426549876576
13686,101.50004926107927
13687,100.01078729588838
13688,100.7408172579412
13689,100.77325198899709
13690,100.77325198899709
13691,161.71554031967034
13692,100.4197518242339
13693,100.4197518242339
13694,101.4036532324425
13695,100.83703133714346
13696,102.73895831451726
13697,100.22455232575597
13698,102.10561090251393
13699,106.23561654276685
13700,190.56975369199932
13701,102.41422210261226
13702,100.48403079320988
13703,103.97176582561139
13704,105.72831429875149
13705,100.69732778096176
13706,100.41039553162055
13707,164.0849637786372
13708,100.91463895565401
13709,104.0377574623281
13710,103.84791486695543
13711,118.70291789407702
13712,121.56642242279376
13713,121.56642242279376
13714,121.56642242279376
13715,121.56642242279376
13716,101.75651427695361
13717,101.75651427695361
13718,101.75651427695361
13719,100.36432588877129
13720,105.22217425786334
13721,104.60000531132212
13722,103.83447763653605
13723,121.56642242279376
13724,100.24810333477193
13725,122.10047083354766
13726,186.96239348532777
13727,186.96239348532777
13728,122.10047083354766
13729,100.24810333477193
13730,105.22217425786334
13731,105.22217425786334
13732,122.41035341106256
13733,147.87925998998378
13734,118.70291789407702
13735,121.56642242279376
13736,103.83447763653605
13737,104.60000531132212
13738,105.22217425786334
13739,100.24810333477193
13740,122.10047083354766
13741,171.069174442491
13742,101.75651427695361
13743,121.56642242279376
13744,121.56642242279376
13745,121.56642242279376
13746,121.56642242279376
13747,121.56642242279376
13748,108.82501754857212
13749,171.84834761431046
13750,100.22101132550611
13751,104.49631359794022
13752,182.46180751050696
13753,182.46180751050696
13754,104.49631359794022
13755,100.22101132550611
13756,171.84834761431046
13757,160.53594565475942
13758,176.08290079200557
13759,158.84163803998499
13760,121.56642242279376
13761,121.56642242279376
13762,121.56642242279376
13763,121.56642242279376
13764,121.56642242279376
13765,121.56642242279376
13766,101.75651427695361
13767,171.069174442491
13768,186.96239348532777
13769,186.96239348532777
13770,122.10047083354766
13771,103.68072101950051
13772,101.691518055505
13773,104.0284491003504
13774,133.79918152878304
13775,160.94939674038176
13776,100.41039553162055
13777,191.0408462553264
13778,102.04162873775994
13779,102.02575888576726
13780,134.75199797436878
13781,108.9253764943789
13782,108.08747598197203
13783,100.17239803846297
13784,100.17239803846297
13785,108.08747598197203
13786,108.9253764943789
13787,134.75199797436878
13788,102.02575888576726
13789,102.04162873775994
13790,191.0408462553264
13791,164.0849637786372
13792,100.91463895565401
13793,104.0377574623281
13794,103.84791486695543
13795,103.84791486695543
13796,103.84791486695543
13797,121.56642242279376
13798,121.56642242279376
13799,121.56642242279376
13800,121.56642242279376
13801,121.56642242279376
13802,118.70291789407702
13803,118.70291789407702
13804,121.56642242279376
13805,103.83447763653605
13806,104.60000531132212
13807,105.22217425786334
13808,103.84791486695543
13809,104.0377574623281
13810,100.91463895565401
13811,164.0849637786372
13812,191.0408462553264
13813,102.04162873775994
13814,102.02575888576726
13815,134.75199797436878
13816,108.9253764943789
13817,108.08747598197203
13818,101.75651427695361
13819,101.75651427695361
13820,145.40748505872367
13821,103.83447763653605
13822,121.56642242279376
13823,121.56642242279376
13824,121.56642242279376
13825,100.36432588877129
13826,105.22217425786334
13827,104.60000531132212
13828,103.83447763653605
13829,121.56642242279376
13830,121.56642242279376
13831,121.56642242279376
13832,118.70291789407702
13833,118.70291789407702
13834,121.56642242279376
13835,103.83447763653605
13836,104.60000531132212
13837,105.22217425786334
13838,104.0377574623281
13839,103.84791486695543
13840,118.70291789407702
13841,121.56642242279376
13842,121.56642242279376
13843,121.56642242279376
13844,121.56642242279376
13845,121.56642242279376
13846,103.83447763653605
13847,104.60000531132212
13848,105.22217425786334
13849,121.56642242279376
13850,121.56642242279376
13851,101.50542098274282
13852,105.23717741895013
13853,137.5427731451094
13854,104.49631359794022
13855,100.41297621556079
13856,103.83447763653605
13857,104.60000531132212
13858,105.22217425786334
13859,121.56642242279376
13860,101.75651427695361
13861,171.069174442491
13862,164.5250924462365
13863,137.00825684765465
13864,186.96239348532777
13865,122.10047083354766
13866,100.24810333477193
13867,105.22217425786334
13868,153.08514203248
13869,187.7613466315223
13870,187.7613466315223
13871,153.08514203248
13872,104.60000531132212
13873,103.83447763653605
13874,121.56642242279376
13875,121.56642242279376
13876,100.41297621556079
13877,102.48363948030054
13878,176.08290079200557
13879,158.84163803998499
13880,100.41297621556079
13881,102.48363948030054
13882,176.08290079200557
13883,158.84163803998499
13884,100.41297621556079
13885,100.41297621556079
13886,121.56642242279376
13887,121.56642242279376
13888,121.56642242279376
13889,118.70291789407702
13890,118.70291789407702
13891,121.56642242279376
13892,103.83447763653605
13893,104.60000531132212
13894,153.08514203248
13895,187.7613466315223
13896,187.7613466315223
13897,187.7613466315223
13898,100.98910832367089
13899,100.86470255854884
13900,404.55736360178
13901,106.23561654276685
13902,190.56975369199932
13903,102.41422210261226
13904,100.48403079320988
13905,103.97176582561139
13906,105.72831429875149
13907,100.69732778096176
13908,100.41039553162055
13909,191.0408462553264
13910,102.04162873775994
13911,102.02575888576726
13912,134.75199797436878
13913,108.9253764943789
13914,108.08747598197203
13915,1037.2831382552017
13916,105.23717741895013
13917,137.5427731451094
13918,105.22217425786334
13919,104.60000531132212
13920,103.83447763653605
13921,121.56642242279376
13922,118.70291789407702
13923,147.87925998998378
13924,122.41035341106256
13925,100.21483483694726
13926,100.21483483694726
13927,101.22053766133412
13928,101.22053766133412
13929,101.22053766133412
13930,121.56642242279376
13931,121.56642242279376
13932,121.56642242279376
13933,121.56642242279376
13934,121.56642242279376
13935,121.56642242279376
13936,121.56642242279376
13937,118.70291789407702
13938,118.70291789407702
13939,121.56642242279376
13940,103.83447763653605
13941,145.40748505872367
13942,104.1466905645982
13943,105.15594632335676
13944,117.83190580373655
13945,190.12290974349648
13946,102.48669333680166
13947,102.48669333680166
13948,190.12290974349648
13949,117.83190580373655
13950,105.15594632335676
13951,104.1466905645982
13952,145.40748505872367
13953,103.83447763653605
13954,158.84163803998499
13955,108.82501754857212
13956,171.84834761431046
13957,100.22101132550611
13958,104.49631359794022
13959,182.46180751050696
13960,182.46180751050696
13961,104.49631359794022
13962,100.32859656595419
13963,122.00102331079346
13964,122.00102331079346
13965,100.32859656595419
13966,100.22101132550611
13967,171.84834761431046
13968,160.53594565475942
13969,176.08290079200557
13970,158.84163803998499
13971,121.56642242279376
13972,121.56642242279376
13973,121.56642242279376
13974,118.70291789407702
13975,118.70291789407702
13976,121.56642242279376
13977,101.75651427695361
13978,171.069174442491
13979,186.96239348532777
13980,186.96239348532777
13981,186.96239348532777
13982,186.96239348532777
13983,122.10047083354766
13984,100.24810333477193
13985,105.22217425786334
13986,105.22217425786334
13987,118.70291789407702
13988,121.56642242279376
13989,103.83447763653605
13990,104.60000531132212
13991,105.22217425786334
13992,103.84791486695543
13993,103.84791486695543
13994,158.84163803998499
13995,108.82501754857212
13996,171.84834761431046
13997,100.22101132550611
13998,105.22217425786334
13999,104.60000531132212
14000,145.40748505872367
14001,104.1466905645982
14002,105.15594632335676
14003,114.32042903109199
14004,114.32042903109199
14005,114.32042903109199
14006,114.32042903109199
14007,105.15594632335676
14008,137.00825684765465
14009,100.21693600939415
14010,100.44280055388964
14011,122.10047083354766
14012,100.24810333477193
14013,105.22217425786334
14014,105.22217425786334
14015,100.36432588877129
14016,105.22217425786334
14017,104.60000531132212
14018,103.83447763653605
14019,121.56642242279376
14020,121.56642242279376
14021,100.41297621556079
14022,100.41297621556079
14023,121.56642242279376
14024,121.56642242279376
14025,121.56642242279376
14026,118.70291789407702
14027,118.70291789407702
14028,121.56642242279376
14029,103.83447763653605
14030,104.60000531132212
14031,105.22217425786334
14032,100.36432588877129
14033,100.36432588877129
14034,100.32859656595419
14035,100.22101132550611
14036,171.84834761431046
14037,160.53594565475942
14038,118.70291789407702
14039,121.56642242279376
14040,103.83447763653605
14041,145.40748505872367
14042,171.069174442491
14043,186.96239348532777
14044,186.96239348532777
14045,186.96239348532777
14046,186.96239348532777
14047,122.10047083354766
14048,100.24810333477193
14049,105.22217425786334
14050,105.22217425786334
14051,108.08747598197203
14052,108.9253764943789
14053,134.75199797436878
14054,102.02575888576726
14055,102.04162873775994
14056,177.98094769500537
14057,100.99034607334356
14058,100.19410007024595
14059,100.19410007024595
14060,116.73685831337849
14061,149.3101510294945
14062,106.12314659023417
14063,153.3627072907788
14064,176.81528144238683
14065,106.12314659023417
14066,100.2752241738208
14067,100.36432588877129
14068,100.36432588877129
14069,100.36432588877129
14070,100.24810333477193
14071,122.10047083354766
14072,171.069174442491
14073,145.40748505872367
14074,103.83447763653605
14075,121.56642242279376
14076,118.70291789407702
14077,118.70291789407702
14078,118.70291789407702
14079,118.70291789407702
14080,121.56642242279376
14081,121.56642242279376
14082,121.56642242279376
14083,100.24810333477193
14084,122.10047083354766
14085,186.96239348532777
14086,186.96239348532777
14087,171.069174442491
14088,145.40748505872367
14089,103.83447763653605
14090,121.56642242279376
14091,121.56642242279376
14092,103.83447763653605
14093,104.60000531132212
14094,105.22217425786334
14095,121.56642242279376
14096,158.84163803998499
14097,176.08290079200557
14098,160.53594565475942
14099,171.84834761431046
14100,100.22101132550611
14101,104.49631359794022
14102,182.46180751050696
14103,182.46180751050696
14104,104.49631359794022
14105,108.08747598197203
14106,108.9253764943789
14107,134.75199797436878
14108,102.02575888576726
14109,102.04162873775994
14110,177.98094769500537
14111,100.99034607334356
14112,100.19410007024595
14113,100.19410007024595
14114,116.73685831337849
14115,149.3101510294945
14116,176.81528144238683
14117,153.3627072907788
14118,118.01585424942236
14119,102.86989085464519
14120,101.49663201858674
14121,101.49663201858674
14122,102.86989085464519
14123,153.08514203248
14124,104.60000531132212
14125,103.83447763653605
14126,121.56642242279376
14127,100.24810333477193
14128,122.10047083354766
14129,171.069174442491
14130,145.40748505872367
14131,103.83447763653605
14132,121.56642242279376
14133,100.24810333477193
14134,122.10047083354766
14135,186.96239348532777
14136,186.96239348532777
14137,171.069174442491
14138,145.40748505872367
14139,103.83447763653605
14140,121.56642242279376
14141,104.60000531132212
14142,104.60000531132212
14143,105.22217425786334
14144,106.37961479742486
14145,103.16655315011339
14146,105.72831429875149
14147,100.69732778096176
14148,100.41039553162055
14149,164.0849637786372
14150,100.91463895565401
14151,104.0377574623281
14152,103.84791486695543
14153,100.24810333477193
14154,122.10047083354766
14155,171.069174442491
14156,145.40748505872367
14157,103.83447763653605
14158,121.56642242279376
14159,121.56642242279376
14160,121.56642242279376
14161,121.56642242279376
14162,235.107003577286
14163,235.107003577286
14164,121.56642242279376
14165,121.56642242279376
14166,121.56642242279376
14167,121.56642242279376
14168,100.41297621556079
14169,103.50880786143819
14170,158.84163803998499
14171,103.83447763653605
14172,104.60000531132212
14173,105.22217425786334
14174,100.36432588877129
14175,100.2752241738208
14176,106.12314659023417
14177,149.3101510294945
14178,116.73685831337849
14179,100.19410007024595
14180,100.19410007024595
14181,100.99034607334356
14182,177.98094769500537
14183,102.04162873775994
14184,102.02575888576726
14185,134.75199797436878
14186,108.9253764943789
14187,108.08747598197203
14188,100.36432588877129
14189,105.22217425786334
14190,104.60000531132212
14191,103.83447763653605
14192,121.56642242279376
14193,105.22217425786334
14194,104.60000531132212
14195,103.83447763653605
14196,102.02575888576726
14197,102.04162873775994
14198,177.98094769500537
14199,100.99034607334356
14200,100.19410007024595
14201,100.19410007024595
14202,116.73685831337849
14203,149.3101510294945
14204,106.12314659023417
14205,153.3627072907788
14206,176.81528144238683
14207,106.12314659023417
14208,100.2752241738208
14209,100.36432588877129
14210,187.7613466315223
14211,102.02575888576726
14212,102.04162873775994
14213,177.98094769500537
14214,100.99034607334356
14215,100.19410007024595
14216,100.19410007024595
14217,116.73685831337849
14218,149.3101510294945
14219,176.81528144238683
14220,153.3627072907788
14221,100.53272629789895
14222,131.7269354350246
14223,138.3525167422415
14224,138.3525167422415
14225,101.49663201858674
14226,101.49663201858674
14227,102.86989085464519
14228,187.7613466315223
14229,100.36432588877129
14230,100.36432588877129
14231,100.24810333477193
14232,122.10047083354766
14233,171.069174442491
14234,145.40748505872367
14235,103.83447763653605
14236,121.56642242279376
14237,121.56642242279376
14238,121.56642242279376
14239,121.56642242279376
14240,235.107003577286
14241,235.107003577286
14242,121.56642242279376
14243,121.56642242279376
14244,121.56642242279376
14245,121.56642242279376
14246,100.41297621556079
14247,103.50880786143819
14248,158.84163803998499
14249,103.83447763653605
14250,104.60000531132212
14251,105.22217425786334
14252,100.36432588877129
14253,100.2752241738208
14254,106.12314659023417
14255,149.3101510294945
14256,116.73685831337849
14257,100.19410007024595
14258,100.19410007024595
14259,100.99034607334356
14260,177.98094769500537
14261,102.04162873775994
14262,102.02575888576726
14263,134.75199797436878
14264,108.9253764943789
14265,108.08747598197203
14266,121.56642242279376
14267,121.56642242279376
14268,121.56642242279376
14269,121.56642242279376
14270,118.70291789407702
14271,118.70291789407702
14272,121.56642242279376
14273,103.83447763653605
14274,104.60000531132212
14275,105.22217425786334
14276,105.22217425786334
14277,104.60000531132212
14278,145.40748505872367
14279,104.1466905645982
14280,105.15594632335676
14281,117.83190580373655
14282,190.12290974349648
14283,102.48669333680166
14284,102.39042750398455
14285,118.70291789407702
14286,118.70291789407702
14287,118.70291789407702
14288,118.70291789407702
14289,118.70291789407702
14290,118.70291789407702
14291,118.70291789407702
14292,118.70291789407702
14293,118.70291789407702
14294,118.70291789407702
14295,100.24810333477193
14296,122.10047083354766
14297,171.069174442491
14298,145.40748505872367
14299,103.83447763653605
14300,121.56642242279376
14301,104.16967402979807
14302,104.16967402979807
14303,121.56642242279376
14304,121.56642242279376
14305,118.70291789407702
14306,101.53799512456573
14307,104.45940285317516
14308,106.29775810329197
14309,101.7914419017911
14310,103.56397078345778
14311,104.60504279322444
14312,102.6981462561792
14313,177.87597489384143
14314,101.33347039459846
14315,171.69264800152342
14316,106.29775810329197
14317,104.45940285317516
14318,101.53799512456573
14319,118.70291789407702
14320,121.56642242279376
14321,121.56642242279376
14322,121.56642242279376
14323,121.56642242279376
14324,121.56642242279376
14325,121.56642242279376
14326,121.56642242279376
14327,100.22101132550611
14328,171.84834761431046
14329,160.53594565475942
14330,176.08290079200557
14331,158.84163803998499
14332,121.56642242279376
14333,105.22217425786334
14334,104.60000531132212
14335,103.83447763653605
14336,121.56642242279376
14337,121.56642242279376
14338,103.83447763653605
14339,104.60000531132212
14340,105.22217425786334
14341,121.56642242279376
14342,121.56642242279376
14343,121.56642242279376
14344,121.56642242279376
14345,121.56642242279376
14346,121.56642242279376
14347,121.56642242279376
14348,100.41297621556079
14349,100.41297621556079
14350,121.56642242279376
14351,121.56642242279376
